Store,Date,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Size,Weekly_Sales
34,2011-09-30,FALSE,69.44,3.3710000000000004,129.6060667,10.640999999999998,158114,534465.65
44,2011-02-18,FALSE,40.85,3.062,127.99525,7.224,39910,218281.04
11,2012-07-13,FALSE,82.46,3.256,225.4340074,6.334,207499,808917.67
17,2011-11-11,FALSE,27.61,3.513,129.81670970000002,6.617000000000001,93188,618405.07
7,2011-02-18,FALSE,17.3,3.051,191.9178331,8.818,70713,391758.29
31,2011-05-13,FALSE,75.04,3.899,215.6124735,7.931,203750,860945.39
24,2012-06-01,FALSE,71.79,3.915,138.11380649999998,8.982999999999997,203819,1014725.52
12,2011-08-12,FALSE,91.04,3.701,129.2015806,13.503,112238,648190.94
30,2012-07-06,FALSE,85.26,3.227,221.5215064,6.565,42988,309131.68
39,2011-09-16,FALSE,83.11,3.526,214.7934111,8.177,184109,991424.33
10,2012-01-13,FALSE,51,3.477,130.244,7.545,126512,1033184.28
32,2011-09-02,FALSE,74.6,3.511,194.5092113,8.622,203007,887770.09
10,2010-07-23,FALSE,88.44,3.112,126.1283548,9.199,126512,1226700.54
24,2011-12-23,FALSE,36.93,3.587,136.5883871,8.454,203819,1158617.25
38,2010-02-05,FALSE,49.47,2.962,126.4420645,13.975,39690,214151.82
2,2010-09-03,FALSE,81.83,2.577,211.1886931,8.099,202307,1079041.69
16,2011-09-23,FALSE,50.39,3.5810000000000004,194.80997130000003,6.337999999999999,57197,332788.79
36,2010-05-07,FALSE,75.56,2.786,209.1215867,8.464,39910,270387.99
29,2010-02-12,TRUE,28.14,2.7710000000000004,131.5866129,10.064,93638,396300.46
14,2011-10-28,FALSE,51.78,3.569,187.87749130000003,8.523,200898,1006308.77
32,2010-10-01,FALSE,66.14,2.759,190.6738241,9.137,203007,730616.44
5,2010-10-08,FALSE,64.99,2.633,212.3019522,6.768,34875,184862.02
35,2011-12-16,FALSE,40.68,3.4130000000000003,140.4700795,8.745,103681,654053.8
28,2011-09-23,FALSE,82.95,3.789,129.5183333,13.503,206302,840192.88
19,2012-08-03,FALSE,73.41,3.819,138.17358059999998,8.193,203819,759695.22
42,2011-12-16,FALSE,50.53,3.489,129.8980645,7.874,39690,265100.87
30,2011-05-27,FALSE,76.86,3.786,215.1544822,7.931,42988,303833.54
9,2010-09-17,FALSE,81.19,2.582,215.0615285,6.442,125833,215729.52
7,2012-09-14,FALSE,53.66,3.659,198.1267184,7.872000000000001,70713,407286.54
44,2010-10-29,FALSE,45.12,2.841,126.43641940000002,7.61,39910,83095.92
28,2010-04-30,FALSE,67.38,3.105,126.38056670000002,14.099,206302,924999.75
37,2010-03-19,FALSE,59.56,2.72,209.9803208,8.554,39910,364045.19
14,2011-04-15,FALSE,53.69,3.821,185.5339821,8.521,200898,1129230.41
34,2011-06-10,FALSE,74.57,3.64,129.0357097,10.581,158114,491168.57
21,2010-07-09,FALSE,81.67,2.642,210.7657317,8.099,140167,489615.77
6,2011-06-03,FALSE,84.01,3.699,216.819252,6.855,202505,1152298.3699999999
41,2012-08-03,FALSE,73.16,3.528,198.0293893,6.432,196321,1069246.05
40,2011-04-22,FALSE,39.32,3.919,134.3571,4.7810000000000015,155083,706936.69
22,2012-10-12,FALSE,54.18,4.029,142.93761669999995,7.542999999999998,119557,529476.16
7,2010-04-23,FALSE,43.07,2.776,189.6190057,8.963,70713,278358.03
45,2011-02-04,FALSE,28.73,3.2310000000000003,183.4408542,8.549,118221,418345.38
23,2010-10-29,FALSE,48.68,2.938,132.8708387,5.287000000000001,114533,684912.13
40,2012-08-03,FALSE,70.15,3.698,138.17358059999998,4.1560000000000015,155083,706158.29
29,2010-11-19,FALSE,48.62,3.03,132.9172,10.524,93638,345063.49
30,2010-05-07,FALSE,70.87,2.835,210.0011018,8.2,42988,309446.16
40,2011-03-18,FALSE,35.76,3.634,133.8492258,5.114,155083,448375.49
34,2011-08-05,FALSE,76.71,3.662,129.1846452,10.640999999999998,158114,524585.39
9,2012-09-28,FALSE,76.8,3.666,226.7630732,5.277,125833,353358.21
39,2012-05-25,FALSE,78.31,3.5610000000000004,220.4287124,6.989,184109,1123992.15
24,2010-07-23,FALSE,75.27,2.924,132.5825806,8.117,203819,974220.38
22,2011-04-22,FALSE,47.76,3.919,138.2475036,8.252,119557,829401.83
5,2012-09-28,FALSE,78.33,3.666,223.5741019,5.603,34875,229580.5
40,2012-03-16,FALSE,37.13,3.867,137.5843871,4.261,155083,643688.18
27,2011-12-16,FALSE,40.68,3.611,140.4700795,7.9060000000000015,204184,1798936.59
2,2012-01-27,FALSE,50.5,3.29,219.7188636,7.057,202307,1184141.17
16,2010-07-23,FALSE,70.67,2.6910000000000003,189.774698,6.8679999999999986,57197,436516.64
45,2012-01-06,FALSE,35.88,3.422,189.19405580000003,8.424,118221,421588.38
40,2011-02-11,TRUE,16.87,3.255,133.260871,5.114,155083,635392.45
27,2011-12-09,FALSE,46.28,3.627,140.4397857,7.9060000000000015,204184,1438126.72
37,2012-04-27,FALSE,70.06,3.814,220.3014485,6.989,39910,225133.06
23,2011-04-08,FALSE,36.74,3.72,134.17777420000002,4.7810000000000015,114533,793049.12
43,2012-01-20,FALSE,52.72,3.268,211.4997811,9.653,41062,329332.8
11,2010-02-12,TRUE,48.01,2.548,214.5747916,7.3679999999999986,207499,1292187.84
45,2012-01-27,FALSE,37.93,3.567,189.5168505,8.424,118221,496063.64
20,2012-09-07,TRUE,76.36,3.911,215.21895730000003,7.28,203742,1326455.43
2,2011-06-24,FALSE,85.17,3.594,214.7441108,7.931,202307,1359451.52
24,2010-10-15,FALSE,52.83,2.999,132.7633548,8.275,203819,979802.21
18,2012-09-28,FALSE,58.24,4.018,138.7395,8.535,120653,804427.36
28,2011-02-25,FALSE,48.45,3.53,128.13,14.021,206302,727959.1900000001
3,2011-09-30,FALSE,82.58,3.355,220.085696,7.567,37392,297021.94
41,2010-02-19,FALSE,24.13,2.55,189.5340998,7.541,196321,785003.84
35,2010-08-27,FALSE,70.31,2.755,136.55701499999998,8.861,103681,641327.22
3,2010-03-05,FALSE,53.04,2.625,214.6751386,7.3679999999999986,37392,273845.5
16,2010-04-30,FALSE,37.75,2.766,189.575127,6.8420000000000005,57197,263920.44
19,2012-03-09,FALSE,38.15,4.021,137.50668969999998,7.943,203819,957868.9
32,2011-01-14,FALSE,21.69,2.911,191.4784939,8.818,203007,702456.02
41,2011-01-14,FALSE,22.44,2.911,191.4784939,7.241,196321,583057.71
3,2012-10-05,FALSE,72.74,3.617,226.7210356,6.034,37392,367956.39
6,2012-09-14,FALSE,76.41,3.717,224.20046780000004,5.667999999999998,202505,890856.33
26,2012-03-16,FALSE,35.06,3.867,137.5843871,7.467,152513,630014.3099999999
41,2011-11-18,FALSE,36.64,3.479,195.71847130000003,6.759,196321,928796.68
13,2010-04-23,FALSE,55.66,2.9360000000000004,126.47133329999998,8.107000000000001,219622,1196774.25
19,2012-04-06,FALSE,40.23,4.143,137.79709680000002,8.15,203819,1099080.59
44,2010-02-26,FALSE,29.98,2.667,126.5522857,8.119,39910,217462.78
2,2011-02-18,FALSE,57.83,3.045,212.90331150000003,8.027999999999999,202307,1331186.95
13,2011-09-23,FALSE,63.6,3.648,129.5183333,6.8770000000000024,219622,1032767.51
2,2011-11-25,TRUE,56.36,3.236,218.1130269,7.441,202307,1927210.59
15,2011-08-19,FALSE,70.41,3.942,136.183129,7.806,123737,485785.69
23,2011-11-11,FALSE,44.04,3.57,136.4618065,4.42,114533,998829.12
40,2011-04-08,FALSE,34.77,3.72,134.17777420000002,4.7810000000000015,155083,653823.15
9,2012-04-27,FALSE,73.07,3.814,225.3672537,5.539,125833,383582.1
4,2010-06-25,FALSE,81.1,2.654,126.1266,7.896,205863,1311197.55
5,2010-09-24,FALSE,78.53,2.624,212.1519404,6.496,34875,202832.23
44,2012-09-28,FALSE,64.8,3.821,131.043,5.407,39910,276917.6
38,2010-04-30,FALSE,67.38,3.105,126.38056670000002,14.099,39690,216339.79
42,2010-11-19,FALSE,58.83,3.047,126.6072,9.003,39690,470627.29
17,2012-10-26,FALSE,39.94,3.755,131.19309679999998,5.527,93188,698868.73
7,2011-01-28,FALSE,10.11,3.008,191.667891,8.818,70713,382942.13
31,2010-04-02,FALSE,64.12,2.719,210.4798874,8.2,203750,957327.69
41,2012-06-29,FALSE,76.54,3.693,197.785577,6.5470000000000015,196321,799406.62
23,2010-06-25,FALSE,69.83,2.81,132.4976,5.435,114533,977868.48
29,2010-10-29,FALSE,57.73,2.938,132.8708387,10.524,93638,463594.06
36,2010-03-12,FALSE,61.96,2.619,210.1413607,8.554,39910,368617.39999999997
33,2012-06-15,FALSE,92.44,4.144,130.82953329999998,7.396,39690,244485.16
43,2011-11-04,FALSE,59.08,3.332,209.516265,10.148,41062,372401.43
27,2012-08-03,FALSE,75.22,3.819,142.1916279,8.238999999999999,204184,1326546.83
8,2011-09-02,FALSE,84.77,3.533,219.1970226,6.425,155078,668964.65
40,2012-04-20,FALSE,55.3,4.046,137.9230667,4.125,155083,489041.04
20,2011-10-07,FALSE,52.42,3.583,210.1170595,7.082000000000002,203742,1651664.98
6,2011-12-23,FALSE,49.45,3.112,220.9477245,6.551,202505,1659510.45
2,2012-07-06,FALSE,84.2,3.227,221.5215064,6.565,202307,1560371.02
2,2012-03-09,FALSE,57.11,3.669,220.6974332,7.057,202307,1626261.45
24,2012-10-12,FALSE,51.64,4.186,138.9117,8.693,203819,1048654.83
39,2011-03-18,FALSE,65.28,3.488,213.1096787,8.395,184109,1003590.77
3,2012-05-04,FALSE,79.51,3.749,225.1797511,6.664,37392,353928.64
4,2011-11-18,FALSE,50.44,3.294,129.82683329999998,5.143,205863,1119253.4
25,2012-09-07,TRUE,72.79,3.911,215.21895730000003,7.28,128107,441324.98
13,2012-09-28,FALSE,64.8,3.821,131.043,5.765,219622,1400168.07
27,2012-10-12,FALSE,55.4,4.186,142.93761669999995,8,204184,1053378.1
22,2011-10-14,FALSE,62.63,3.583,140.4784194,7.706,119557,810431.47
27,2011-03-18,FALSE,46.65,3.796,137.7398929,7.827000000000001,204184,1223795.28
10,2011-05-27,FALSE,78.62,3.933,129.0623548,8.494,126512,1127673.73
28,2010-05-07,FALSE,70.15,3.127,126.2898,14.099,206302,1165272.8
4,2010-10-15,FALSE,62.03,2.732,126.3266774,7.1270000000000024,205863,1372742.64
9,2010-03-19,FALSE,53.15,2.72,214.75972740000003,6.415,125833,349915.54
15,2011-02-18,FALSE,33.06,3.42,133.3701429,7.771,123737,433420.46
26,2011-10-21,FALSE,45.23,3.618,136.50177419999997,7.598,152513,542039.44
15,2010-09-17,FALSE,57.94,2.846,132.76706670000002,8.099,123737,328072.67
16,2011-07-01,FALSE,63.59,3.597,193.0930552,6.337999999999999,57197,303136.1
42,2012-03-09,FALSE,57.65,3.963,130.7413793,7.545,39690,407067.68
20,2010-05-14,FALSE,55.91,2.982,203.6133915,7.856,203742,1305796.88
13,2011-07-15,FALSE,75.59,3.553,129.1338387,6.8770000000000024,219622,1439656.08
6,2011-03-25,FALSE,70.83,3.4730000000000003,216.14381630000003,6.858,202505,1119156.31
32,2010-06-04,FALSE,66.69,2.7,189.422658,8.963,203007,955176.56
32,2012-09-14,FALSE,64.05,3.659,198.1267184,7.872000000000001,203007,761874.04
1,2010-12-10,FALSE,46.33,2.843,211.4659526,7.837999999999999,151315,1349633.93
32,2010-04-30,FALSE,47.51,2.766,189.575127,8.963,203007,550111.01
39,2012-08-17,FALSE,84.72,3.571,220.7199609,6.6229999999999976,184109,1043096.67
32,2012-10-19,FALSE,53.57,3.75,199.1481963,7.557,203007,864617.86
21,2012-06-01,FALSE,79.24,3.5010000000000003,221.3852748,6.891,140167,436721.02
36,2011-11-18,FALSE,66.28,3.26,216.9395861,7.716,39910,210847.93
21,2010-04-23,FALSE,64.21,2.795,210.1000648,8.2,140167,491858.91
33,2010-09-24,FALSE,91.18,2.939,126.19003329999998,9.495,39690,147452.55
1,2011-10-07,FALSE,69.31,3.285,217.0453684,7.866,151315,1058947.66
31,2011-10-14,FALSE,69.79,3.274,217.0048261,7.441,203750,971314.52
33,2011-11-11,FALSE,58.75,3.677,129.81670970000002,8.01,39690,211955.99
8,2011-07-22,FALSE,85.46,3.651,218.8328475,6.425,155078,410930.99
31,2011-04-15,FALSE,71.01,3.743,214.9420631,7.931,203750,731407.64
20,2012-03-09,FALSE,41.14,3.848,213.8711137,6.961,203742,1423171.84
39,2011-08-12,FALSE,88.27,3.638,214.3602701,8.177,184109,855848.57
3,2011-06-24,FALSE,84.94,3.594,218.45094,7.574,37392,295542.39
45,2010-04-16,FALSE,54.28,2.899,181.6924769,8.899,118221,542522.59
9,2011-02-04,FALSE,31.82,2.989,216.1162864,6.416,125833,296703.41
34,2012-10-12,FALSE,59.94,3.603,131.1083333,8.839,158114,619979.48
18,2012-08-17,FALSE,73.25,3.84,138.1857097,8.535,120653,692347.57
38,2011-11-11,FALSE,48.76,3.824,129.81670970000002,12.89,39690,273000.86
38,2010-06-04,FALSE,81.39,2.9410000000000003,126.1360645,14.099,39690,260886.77
6,2010-12-24,FALSE,55.07,2.886,212.9165082,7.0070000000000014,202505,1986295.45
36,2011-10-21,FALSE,67.89,3.3080000000000003,216.2468287,7.716,39910,159575.41999999998
13,2012-07-20,FALSE,75.69,3.556,130.70129029999998,5.765,219622,1257817.84
25,2010-06-11,FALSE,63.68,2.809,204.6679198,7.856,128107,542900.62
33,2011-09-23,FALSE,88.93,3.789,129.5183333,8.442,39690,149537.87
38,2011-05-20,FALSE,66.59,4.169,129.0756774,13.736,39690,291750.95
37,2011-09-09,TRUE,77.94,3.5460000000000003,214.6155376,8.177,39910,437904.18
13,2010-07-23,FALSE,82.27,2.797,126.1283548,7.951,219622,1074753.03
29,2012-10-19,FALSE,55.28,4,138.8336129,9.151,93638,344538.88
44,2012-06-01,FALSE,61.11,3.788,130.95922579999998,5.621,39910,192319.98
9,2010-04-23,FALSE,61.26,2.795,213.94961380000004,6.384,125833,229010.67
2,2011-03-25,FALSE,69.42,3.4730000000000003,214.2521573,8.027999999999999,202307,1292713.66
10,2010-11-26,TRUE,55.33,3.162,126.6692667,9.003,126512,2407513.2399999998
45,2011-04-01,FALSE,37.27,3.638,185.1790167,8.521,118221,482964.54
3,2010-05-21,FALSE,75.81,2.826,213.9116886,7.343,37392,172078.31
17,2010-10-29,FALSE,39.87,2.841,126.43641940000002,6.885,93188,394796.35
19,2010-12-03,FALSE,36.64,3.2,132.7566667,8.067,203819,1046099.82
28,2010-06-04,FALSE,81.39,2.9410000000000003,126.1360645,14.099,206302,1060282.84
3,2010-07-09,FALSE,81.75,2.642,214.4265704,7.346,37392,259667.96
24,2012-09-21,FALSE,61.25,4.203,138.6534,8.953,203819,843907.3
32,2011-07-15,FALSE,70.55,3.532,193.31254840000003,8.622,203007,887686.55
39,2010-03-19,FALSE,58.62,2.72,209.9803208,8.554,184109,844771.75
16,2012-06-29,FALSE,77.31,3.693,197.785577,6.169,57197,402742.77
1,2012-03-30,FALSE,67.61,3.845,221.3610119,7.348,151315,1291653.79
14,2011-11-11,FALSE,47.65,3.53,188.0632345,8.523,200898,1232226.8
25,2012-04-27,FALSE,44.2,4.004,214.4223063,7.1389999999999985,128107,391307.93
1,2012-03-23,FALSE,65.93,3.787,221.2864126,7.348,151315,1004719.82
2,2011-06-17,FALSE,86.53,3.637,214.6513538,7.931,202307,1262419.46
21,2011-11-25,TRUE,56.43,3.236,218.1130269,7.441,140167,800201.6699999999
27,2011-03-25,FALSE,40.11,3.789,137.8478929,7.827000000000001,204184,826862.33
38,2012-01-13,FALSE,48.07,3.657,130.244,12.187,39690,327284.79
44,2011-04-29,FALSE,43.85,3.683,128.9998667,6.9060000000000015,39910,205650.5
15,2012-02-10,TRUE,31.91,3.826,137.1666774,7.943,123737,347586.68
21,2012-03-23,FALSE,62.96,3.787,220.9244858,7.057,140167,458633.63
28,2010-03-12,FALSE,50.11,2.925,126.6042857,13.975,206302,1013466.61
34,2011-07-29,FALSE,78.04,3.659,129.16770970000002,10.640999999999998,158114,507101.11
44,2010-07-16,FALSE,77.79,2.7910000000000004,126.1498065,7.8039999999999985,39910,138192.52
35,2012-08-03,FALSE,75.22,3.654,142.1916279,8.839,103681,431918.2
13,2010-06-11,FALSE,65.24,2.841,126.1119032,8.107000000000001,219622,1407048.85
36,2010-02-05,FALSE,45.97,2.545,209.8529663,8.554,39910,232452.98
6,2010-10-01,FALSE,70.69,2.603,213.1907129,7.0070000000000014,202505,975922.07
36,2011-09-23,FALSE,78.35,3.4410000000000003,215.1233185,8.177,39910,211330.77000000002
34,2010-05-21,FALSE,63.99,2.82,126.1843871,9.593,158114,648895.66
11,2011-12-23,FALSE,54.29,3.112,222.8258628,7.197,207499,1445463.13
24,2010-04-30,FALSE,51.48,3.042,132.0644333,8.211,203819,760527.21
32,2011-02-11,TRUE,18.51,3.037,191.8572881,8.818,203007,783746.24
33,2012-01-27,FALSE,56.33,3.675,130.31445159999998,7.603,39690,192493.99
9,2012-07-20,FALSE,83.39,3.3110000000000004,225.6871121,5.277,125833,368239.13
27,2011-01-28,FALSE,23.64,3.402,136.9706544,7.827000000000001,204184,967351.9299999999
11,2012-03-30,FALSE,70.23,3.845,224.8651254,6.832999999999998,207499,859016.75
25,2010-11-19,FALSE,42.72,3,205.0992811,7.484,128107,503097.35
5,2010-08-13,FALSE,87.41,2.692,212.1978889,6.496,34875,181738.34
6,2011-04-29,FALSE,75.27,3.81,217.1847255,6.855,202505,1004967.57
1,2010-10-22,FALSE,69.86,2.725,211.8612937,7.837999999999999,151315,877750.76
15,2010-03-19,FALSE,44.69,2.96,131.8242903,8.35,123737,427146.31
45,2011-04-29,FALSE,66.18,3.962,185.8029526,8.521,118221,647539.71
45,2011-12-02,FALSE,50.19,3.452,188.5024346,8.523,118221,521267.14
8,2011-11-04,FALSE,49.68,3.332,221.2936581,6.1229999999999976,155078,701485.32
39,2011-07-08,FALSE,84.33,3.48,214.0245556,8.177,184109,1154310.33
35,2011-05-20,FALSE,60.22,4.062,138.587106,8.512,103681,464436.08
25,2012-02-17,FALSE,32.23,3.695,213.27321060000003,6.961,128107,466619.61
12,2011-12-16,FALSE,43.29,3.6,129.8980645,12.89,112238,870092.64
29,2012-03-16,FALSE,46.06,3.867,137.5843871,8.988,93638,314202.29
4,2010-10-01,FALSE,63.96,2.619,126.2346,7.1270000000000024,205863,1426803.64
23,2011-01-28,FALSE,10.91,3.2430000000000003,133.1059677,5.114,114533,642001.57
1,2010-09-10,TRUE,78.69,2.565,211.4951902,7.787000000000001,151315,858694.4
39,2012-03-30,FALSE,69.11,3.845,220.0454862,7.244,184109,939642.38
22,2010-07-23,FALSE,76.91,2.784,136.4366924,8.433,119557,761066.12
30,2012-10-12,FALSE,61.53,3.6010000000000004,223.01542630000003,6.17,42988,277171.62
17,2011-04-29,FALSE,40.14,3.683,128.9998667,6.774,93188,565906.05
4,2011-03-25,FALSE,59.1,3.48,128.6160645,6.51,205863,1381345.5
6,2012-09-28,FALSE,77.82,3.666,224.6029706,5.667999999999998,202505,1000619.53
8,2011-03-11,FALSE,49.14,3.459,217.512299,6.2620000000000005,155078,428370.19
43,2011-01-21,FALSE,53.05,3.016,203.8315161,10.398,41062,478547.62
34,2010-11-26,TRUE,41.13,2.752,126.6692667,10.21,158114,822592.01
24,2011-06-24,FALSE,68.88,3.964,135.26526669999998,8.212,203819,966782.15
37,2010-06-04,FALSE,79.93,2.705,209.9398091,8.464,39910,251943.28
14,2012-03-09,FALSE,45.52,3.848,190.33599730000003,8.424,200898,1405799.12
2,2011-03-04,FALSE,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,202307,1357355.57
16,2010-10-01,FALSE,59.39,2.759,190.6738241,6.9860000000000015,57197,308159.09
30,2011-10-21,FALSE,65.16,3.353,217.1650042,7.441,42988,212802.83
15,2011-09-09,TRUE,67.59,3.93,136.27458059999998,7.806,123737,433790.11
12,2012-03-02,FALSE,52.27,4.178,130.6457931,12.187,112238,706237.32
29,2012-08-24,FALSE,70.42,3.874,138.2814516,9.419,93638,420588.86
8,2011-11-25,TRUE,49.61,3.236,221.9491571,6.1229999999999976,155078,833911.02
1,2010-12-03,FALSE,49.27,2.708,211.607193,7.837999999999999,151315,1301538.95
23,2011-11-25,TRUE,35.23,3.536,136.4788,4.42,114533,1189573.52
35,2011-08-26,FALSE,72.88,3.704,140.16295280000003,8.684,103681,565516.21
16,2011-03-11,FALSE,29.36,3.372,192.058484,6.614,57197,394155.79
3,2012-02-03,FALSE,59.33,3.36,223.6591137,6.832999999999998,37392,357939.13
23,2010-02-19,FALSE,26.7,2.747,131.637,5.892,114533,850913.54
6,2012-08-17,FALSE,87.53,3.571,223.6510224,5.667999999999998,202505,1091897.13
4,2010-07-16,FALSE,78.53,2.6210000000000004,126.1498065,7.372000000000001,205863,1227384.06
27,2011-02-04,FALSE,28.7,3.4,137.05424309999998,7.827000000000001,204184,1085333.25
38,2012-04-13,FALSE,64.28,4.254,131.108,11.627,39690,241145.86
16,2010-05-07,FALSE,37.43,2.7710000000000004,189.5312483,6.8420000000000005,57197,293052.87
37,2011-04-22,FALSE,74.57,3.807,214.1921572,8.3,39910,393083.54
11,2012-03-09,FALSE,61.44,3.669,224.5620291,6.832999999999998,207499,939515.4
8,2011-07-01,FALSE,87.26,3.524,218.5937514,6.425,155078,476303.61
27,2010-04-16,FALSE,54.95,3.01,135.82725,8.058,204184,1418481.46
29,2011-10-14,FALSE,62.63,3.583,136.5150968,9.357,93638,341660.14
13,2012-08-10,FALSE,81.69,3.509,130.7561613,5.765,219622,1415804.45
33,2012-03-16,FALSE,65.99,4.273,130.82619350000002,7.603,39690,190098.07
12,2011-08-05,FALSE,90.61,3.803,129.1846452,13.503,112238,761863.87
19,2012-09-07,TRUE,72.2,4.0760000000000005,138.4729355,8.193,203819,931625.28
30,2011-07-15,FALSE,91.05,3.575,215.0134426,7.852,42988,334528.2
14,2012-07-27,FALSE,77.2,3.647,191.1655664,8.684,200898,906467.92
45,2010-07-30,FALSE,79.78,2.781,182.4415378,8.743,118221,549104.61
42,2010-10-22,FALSE,68.12,3.014,126.3815484,9.003,39690,313897.22
15,2010-05-28,FALSE,70.61,3.0460000000000003,132.2939355,8.185,123737,513757.47000000003
10,2010-03-12,FALSE,52.33,3.034,126.6042857,9.765,126512,1251716.96
14,2012-02-03,FALSE,42.96,3.617,189.6122277,8.424,200898,1300090.4
32,2011-11-11,FALSE,38.1,3.505,195.6376941,8.513,203007,798501.09
40,2011-07-01,FALSE,65.25,3.815,135.4468,4.584,155083,733207.83
24,2010-05-07,FALSE,66.65,3.095,132.1062,8.211,203819,1082857.77
38,2011-03-04,FALSE,51.72,3.674,128.26475,14.021,39690,371611.65
16,2012-01-13,FALSE,19.55,3.077,196.7330517,6.162000000000001,57197,408940.81
9,2012-02-03,FALSE,54.43,3.36,223.9006766,5.667000000000002,125833,306428.25
35,2011-05-13,FALSE,60.07,4.066,138.49592859999998,8.512,103681,595167.49
20,2010-07-09,FALSE,78.09,2.793,204.3625658,7.527,203742,1383645.87
6,2011-11-04,FALSE,58.54,3.332,219.4000812,6.551,202505,950612.42
37,2011-01-07,FALSE,54.11,2.9760000000000004,210.1842358,8.395,39910,452574.11
30,2010-02-05,FALSE,39.05,2.572,210.75260530000003,8.324,42988,314566.84
4,2012-09-14,FALSE,68.2,3.706,130.9776667,4.077,205863,1376875.26
25,2011-04-15,FALSE,51.43,3.821,208.3172811,7.287000000000001,128107,470481.24
45,2010-09-10,TRUE,70.87,2.699,182.598178,8.743,118221,429757.8
20,2011-12-16,FALSE,37.16,3.4130000000000003,212.0685039,7.082000000000002,203742,2065032.27
15,2010-07-02,FALSE,66.13,2.958,132.5218667,8.099,123737,537231.16
18,2010-08-13,FALSE,74.19,2.81,132.63,9.342,120653,890327.88
18,2011-12-23,FALSE,35.78,3.4130000000000003,136.5883871,8.471,120653,1240556.38
6,2010-07-02,FALSE,80.34,2.669,212.746898,6.973,202505,1384296.43
21,2011-04-15,FALSE,71.01,3.743,214.9420631,7.931,140167,509796.66
43,2012-07-13,FALSE,78.82,3.256,213.3134286,9.285,41062,444374.5
9,2011-05-13,FALSE,77.66,3.899,219.6041829,6.38,125833,392080.04
8,2010-04-09,FALSE,59.25,2.77,213.9580793,6.29,155078,644492.22
20,2011-06-24,FALSE,72.4,3.804,208.2306018,7.287000000000001,203742,1620567.85
35,2010-09-03,FALSE,78.52,2.715,136.5891118,8.861,103681,658153.45
26,2012-10-12,FALSE,45.19,4.029,138.9117,7.138,152513,708880.73
3,2011-08-26,FALSE,87.67,3.523,219.08669080000004,7.567,37392,192220.69
29,2011-12-23,FALSE,39.83,3.4130000000000003,136.5883871,9.357,93638,622435.15
6,2010-05-21,FALSE,74.8,2.826,212.1275324,7.0920000000000005,202505,982452.11
19,2010-07-02,FALSE,66.25,2.958,132.5218667,8.099,203819,1006076.36
12,2011-05-13,FALSE,70.93,4.202,129.089,13.736,112238,691846.05
3,2012-06-01,FALSE,81.55,3.5010000000000003,225.2518313,6.664,37392,198462.56
19,2010-02-19,FALSE,28.57,2.909,131.637,8.35,203819,952474.95
34,2011-09-23,FALSE,66.23,3.4730000000000003,129.5183333,10.640999999999998,158114,622392.13
41,2011-03-18,FALSE,40.19,3.406,192.1237981,7.241,196321,762603.23
19,2011-09-23,FALSE,61.32,3.899,136.36700000000002,7.806,203819,763797.43
6,2011-05-13,FALSE,76.95,3.899,217.5247882,6.855,202505,847976.14
18,2010-11-19,FALSE,45.26,3.03,132.9172,9.331,120653,446011.47
43,2011-03-11,FALSE,60.24,3.459,205.9880714,10.398,41062,362728.46
35,2010-04-30,FALSE,53.55,2.9210000000000003,135.9170833,9.051,103681,763371.96
1,2010-12-24,FALSE,52.33,2.886,211.4051222,7.837999999999999,151315,1603502.97
38,2010-03-12,FALSE,50.11,2.925,126.6042857,13.975,39690,247166.01
43,2012-03-02,FALSE,56.43,3.63,212.3180074,9.653,41062,527437.4
24,2010-03-05,FALSE,36.73,2.919,131.735,8.326,203819,987823.83
45,2010-11-12,FALSE,46.14,2.931,182.9916129,8.724,118221,479776.96
42,2011-05-27,FALSE,78.62,3.933,129.0623548,8.494,39690,409645.2
30,2011-09-16,FALSE,80.62,3.526,215.6944378,7.852,42988,198947.09
27,2010-07-16,FALSE,78.26,2.9330000000000003,136.41798269999998,7.982,204184,974719.23
29,2010-10-01,FALSE,69.31,2.717,132.7568,10.524,93638,376708.74
14,2012-09-28,FALSE,64.88,3.997,192.0135577,8.684,200898,1160121.5
26,2012-09-07,TRUE,61.58,3.921,138.4729355,7.405,152513,412995.98
17,2011-05-20,FALSE,51.93,3.802,129.0756774,6.774,93188,600634.05
9,2010-11-26,TRUE,60.18,2.735,215.2909028,6.56,125833,340840.18
35,2010-03-12,FALSE,45.98,2.818,135.62700130000002,9.262,103681,789180.48
23,2010-11-26,TRUE,34.95,3.07,132.8369333,5.287000000000001,114533,1371103.18
36,2010-11-12,FALSE,61.97,2.705,210.7667944,8.476,39910,315681.14
37,2012-09-07,TRUE,84.19,3.73,221.1181142,6.6229999999999976,39910,274538.24
7,2010-04-16,FALSE,41.89,2.765,189.6628845,8.963,70713,254993.47
42,2010-03-05,FALSE,55.92,2.877,126.5782857,9.765,39690,289902.52
24,2011-09-02,FALSE,68.14,3.879,136.24409680000002,8.357999999999999,203819,751925.79
40,2011-11-25,TRUE,32.76,3.536,136.4788,4.42,155083,701484.9
27,2011-07-08,FALSE,76.87,3.886,139.5442083,7.85,204184,1432034.8900000001
12,2010-06-04,FALSE,81.39,2.9410000000000003,126.1360645,14.099,112238,786628.45
